"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.493029000E0,-6.863051971E-2,4.020242158E-2,-1.158168694E-1
3.503039000E0,-6.933340528E-2,4.045621358E-2,-1.177658377E-1
3.513076000E0,-1.689847516E-1,2.774605468E-2,-3.852153438E-2
3.523056000E0,-1.643584711E-1,-3.460298855E-2,3.114964125E-2
3.533066000E0,-1.654694056E-1,-3.453577069E-2,3.039352090E-2
3.543074000E0,-2.097980062E-2,6.955721260E-4,-5.105503199E-2
3.553082000E0,2.931624907E-2,-1.618159830E-3,-2.147592225E-1
3.563092000E0,2.842161137E-2,-1.847169400E-3,-2.133904442E-1
3.573121000E0,1.307285187E-2,-1.182933297E-1,-2.762016733E-1
3.583139000E0,-3.533643039E-2,-1.775897335E-1,-2.742608362E-1
3.593149000E0,-3.358941254E-2,-1.772979026E-1,-2.758601959E-1
3.603143000E0,-3.144307555E-2,-1.768610607E-1,-2.783708624E-1
3.613165000E0,-2.189588801E-2,-1.246046955E-1,-1.318923361E-1
3.623175000E0,-1.937184830E-2,-1.242318258E-1,-1.338403817E-1
3.633152000E0,3.219410472E-2,-2.104320271E-1,-5.942249809E-2
3.643192000E0,-1.510803009E-2,-2.310602365E-1,1.157095341E-2
3.653202000E0,-1.297286905E-2,-2.306601042E-1,9.350967199E-3
3.663192000E0,3.643533463E-2,-2.446391889E-1,1.820544184E-2
3.673188000E0,6.631120335E-2,-2.384547899E-1,-1.672191986E-2
3.683198000E0,6.592853506E-2,-2.381944426E-1,-1.863695607E-2
3.693222000E0,1.163481255E-1,-1.761395874E-1,-6.587707956E-2
3.703214000E0,1.010219337E-1,-1.343030335E-1,-8.640846270E-2
3.713224000E0,9.751424384E-2,-1.342025345E-1,-8.802498029E-2
3.723251000E0,2.914960628E-3,-1.055166610E-1,-2.566017013E-2
3.733240000E0,-3.744792163E-2,-9.493720232E-2,-1.777887832E-2
3.743250000E0,-3.860350503E-2,-9.453061069E-2,-2.088551656E-2
3.753280000E0,-6.710265596E-2,-3.428246748E-2,5.198581279E-3
3.763298000E0,-2.812523748E-2,-1.858382178E-2,-7.750358724E-3
3.773308000E0,-2.809582553E-2,-1.809508021E-2,-1.109528128E-2
3.783309000E0,2.853255772E-2,5.276647547E-2,-1.599672670E-1
