"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.248187000E0,-1.945953369E-1,9.746232605E0,1.513951721E0
3.258242000E0,-2.014810181E-1,9.743987274E0,1.513652344E0
3.268265000E0,-1.448986816E-1,9.709409180E0,1.427132263E0
3.278352000E0,-1.513352966E-1,9.797276459E0,1.358425140E0
3.288400000E0,-9.265731812E-2,9.782008209E0,1.342258759E0
3.298456000E0,-1.254391479E-1,9.729467468E0,1.333726501E0
3.308489000E0,-1.616638184E-1,9.756710815E0,1.407373352E0
3.318570000E0,-2.406994629E-1,9.826465759E0,1.507215729E0
3.328601000E0,-3.005749512E-1,9.827064514E0,1.627116394E0
3.338657000E0,-3.353027344E-1,9.785151672E0,1.698068848E0
3.348737000E0,-3.363505554E-1,9.766739960E0,1.593586121E0
3.358800000E0,-3.469784546E-1,9.764494629E0,1.484013977E0
3.368826000E0,-3.926335144E-1,9.782008209E0,1.474433899E0
3.378906000E0,-4.345463562E-1,9.721983032E0,1.506616974E0
3.388969000E0,-4.294569397E-1,9.797276459E0,1.549427948E0
3.399025000E0,-4.327500916E-1,9.858349457E0,1.569186859E0
3.409069000E0,-3.847000122E-1,9.867630157E0,1.444645844E0
3.419107000E0,-3.632945251E-1,9.869276733E0,1.347497864E0
3.429193000E0,-2.944377136E-1,9.823322296E0,1.311273193E0
3.439245000E0,-2.707868958E-1,9.812993774E0,1.255289612E0
3.449276000E0,-3.388952637E-1,9.777816925E0,1.250798950E0
3.459333000E0,-4.182302856E-1,9.758207703E0,1.262624359E0
3.469416000E0,-4.736151123E-1,9.726922760E0,1.345701599E0
3.479447000E0,-4.818479919E-1,9.762997742E0,1.368903351E0
3.489503000E0,-4.634362793E-1,9.808353424E0,1.421444092E0
3.499585000E0,-3.948788452E-1,9.796228638E0,1.411265259E0
3.509644000E0,-3.821553040E-1,9.792486420E0,1.412163391E0
3.519670000E0,-3.577560425E-1,9.812095642E0,1.394649811E0
3.529738000E0,-2.365081787E-1,9.836794281E0,1.294508057E0
3.539813000E0,-2.185455322E-1,9.796528015E0,1.247206421E0
3.549839000E0,-2.324665833E-1,9.792935486E0,1.322799225E0
3.559903000E0,-3.263214111E-1,9.785151672E0,1.378782806E0
3.569983000E0,-3.429368591E-1,9.706714783E0,1.361269226E0
3.580007000E0,-3.912863159E-1,9.739795990E0,1.365909576E0
3.590079000E0,-4.087998962E-1,9.743388519E0,1.351539459E0
3.600153000E0,-3.644920349E-1,9.786349182E0,1.302142181E0
3.610211000E0,-4.278103638E-1,9.744286652E0,1.276246033E0
3.620252000E0,-4.668791199E-1,9.722731476E0,1.288221130E0
3.630327000E0,-5.303471375E-1,9.731413422E0,1.355880432E0
3.640384000E0,-5.284011841E-1,9.668693848E0,1.427431641E0
