"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.977434333E0,-2.801117115E-2,2.023631707E-3,6.996585056E-3
7.987456333E0,-3.005965985E-2,-3.345219186E-3,5.873636692E-4
7.997442333E0,-2.782047354E-2,-6.565244403E-3,-7.915044203E-3
8.007452333E0,-1.495639328E-2,-2.250862680E-2,-8.739596233E-3
8.017455333E0,-5.349947140E-3,-3.846286982E-2,-8.599512279E-3
8.027497333E0,5.325333215E-3,-4.267172888E-2,-7.374192588E-3
8.037507333E0,1.383466739E-2,-3.941814601E-2,-5.145126488E-3
8.047515333E0,1.273108833E-2,-3.514752910E-2,-3.043021541E-3
8.057525333E0,9.082520264E-4,-2.772050537E-2,2.111260546E-3
8.067535333E0,-3.404397517E-3,-2.026522905E-2,4.156022798E-3
8.077541333E0,3.038079944E-3,-1.064599771E-2,-1.151291886E-3
8.087520333E0,8.987631300E-4,-4.258141853E-3,-2.278608037E-3
8.097530333E0,-2.317537088E-3,1.060723444E-3,-2.345985966E-3
8.107540333E0,3.038415452E-3,-1.048882492E-3,-3.334809095E-3
8.117580333E0,1.582105458E-2,1.159942709E-3,-1.046088291E-3
8.127590333E0,1.903804578E-2,5.438027438E-3,-3.163303714E-3
8.137599333E0,2.654816955E-2,5.466155708E-3,-6.272910163E-3
8.147608333E0,2.229483426E-2,3.305800026E-3,-7.384780329E-3
8.157618333E0,2.039898187E-3,-4.274092615E-3,-8.673750795E-3
8.167597333E0,-9.686458856E-3,-1.819980145E-2,-6.618600804E-3
8.177606333E0,-2.224813448E-3,-2.775362507E-2,-3.271007445E-3
8.187616333E0,-1.153099351E-3,-2.455018833E-2,-4.341600928E-3
8.197656333E0,-8.566769771E-3,-1.501115412E-2,-1.196197234E-2
8.207664333E0,-1.704148017E-2,-1.294400916E-2,-1.849044487E-2
8.217674333E0,-8.462829515E-3,-8.645419963E-3,-2.267587185E-2
8.227683333E0,-3.060537856E-3,4.158360884E-3,-3.121623583E-2
8.237662333E0,-8.799428470E-4,5.221759900E-3,-3.546717018E-2
8.247672333E0,3.419997636E-3,3.102419898E-3,-3.753857687E-2
8.257682333E0,9.860372171E-3,-1.139622880E-3,-3.957080841E-2
8.267721333E0,2.276019193E-2,-7.497650571E-3,-4.578502849E-2
8.277731333E0,3.347063065E-2,-2.120882040E-3,-4.994821548E-2
8.287739333E0,1.307634264E-2,-1.605491340E-2,-3.731885180E-2
8.297749333E0,4.469804466E-3,-3.314016014E-2,-2.772854269E-2
8.307759333E0,7.607540116E-3,-3.097048029E-2,-2.235747874E-2
8.317738333E0,1.285236795E-2,-2.238271758E-2,-1.592294872E-2
8.327748333E0,2.134172618E-2,-2.552071959E-2,-1.045734342E-2
8.337758333E0,2.771886811E-2,-2.334523015E-2,-8.250188082E-3
8.347797333E0,2.984699979E-2,-1.053578407E-2,-1.042290032E-2
8.357806333E0,2.666132525E-2,6.502855569E-3,-1.588983648E-2
8.367816333E0,2.243515290E-2,8.600214496E-3,-2.022766881E-2
8.377825333E0,1.711375825E-2,7.501690648E-3,-2.135889605E-2
8.387804333E0,1.820272394E-2,-1.029741950E-3,-2.130270377E-2
8.397814333E0,1.280868333E-2,-1.596719585E-2,-1.275190804E-2
8.407823333E0,1.037974958E-3,-2.348334342E-2,-8.592304774E-3
8.417863333E0,4.251611419E-3,-2.773508057E-2,-8.530252613E-3
8.427873333E0,1.918063872E-2,-2.018660679E-2,-8.377161808E-3
8.437851333E0,2.772608586E-2,-7.347371895E-3,-1.153700706E-2
8.447861333E0,2.987339161E-2,2.256787848E-3,-1.476236060E-2
8.457871333E0,2.454051748E-2,1.502354071E-2,-1.809916645E-2
8.467880333E0,1.174430083E-2,1.921780966E-2,-2.042088099E-2
8.477889333E0,5.323686637E-3,1.065841131E-2,-1.725518145E-2
8.487899333E0,-4.290845245E-3,4.213208333E-3,-1.521046180E-2
8.497906333E0,-7.525681518E-3,3.140722169E-3,-1.204215735E-2
8.507948333E0,-1.131698722E-3,3.178012324E-3,-1.089247037E-2
8.517958333E0,-4.326582886E-3,9.556792676E-3,-1.310174260E-2
8.527955333E0,-3.254925366E-3,1.276016887E-2,-1.417180430E-2
8.537976333E0,2.103355248E-3,9.583017789E-3,-1.515610795E-2
8.547986333E0,5.298679695E-3,1.280144975E-2,-1.513207052E-2
8.557964333E0,2.078412799E-3,1.065809932E-2,-1.302768197E-2
8.568004333E0,-9.631240740E-3,6.320610177E-3,-1.529216766E-2
8.578014333E0,-2.025912888E-2,-7.611290086E-3,-1.642811298E-2
8.587992333E0,-2.557967976E-2,-9.777087718E-3,-1.755431108E-2
8.598002333E0,-2.024803124E-2,-2.282951260E-3,-1.859187894E-2
8.608012333E0,-1.920566894E-2,1.265871525E-2,-1.972105913E-2
8.618022333E0,-1.068918873E-2,2.657255158E-2,-2.074944600E-2
8.628061333E0,3.158450359E-3,2.985410020E-2,-1.845247112E-2
8.638071333E0,1.062808372E-2,1.709888503E-2,-1.508889813E-2
8.648080333E0,5.281403195E-3,2.027263306E-2,-1.517298259E-2
8.658089333E0,5.229470786E-3,2.668659203E-2,-1.200035959E-2
8.668099333E0,9.135524742E-4,2.561200224E-2,-7.776585408E-3
8.678102333E0,-3.408243414E-3,2.240732312E-2,-2.474608831E-3
8.688088333E0,-7.696198765E-3,1.492623892E-2,7.129287114E-4
8.698098333E0,8.171280497E-4,1.178077515E-2,4.042146262E-3
8.708128333E0,5.106231663E-3,1.393029466E-2,1.950041275E-3
8.718115333E0,6.187208463E-3,8.600246161E-3,1.990255201E-3
8.728125333E0,9.423482232E-3,7.626762817E-5,1.005418133E-3
8.738160333E0,7.311621215E-3,5.793323362E-5,-1.158334198E-3
8.748170333E0,7.302300539E-3,-1.005465747E-3,-8.481396071E-5
8.758180333E0,7.282327395E-3,2.199650975E-3,9.674010216E-4
8.768189333E0,2.954698633E-3,1.072587352E-2,4.073442891E-3
8.778203333E0,-6.643599365E-3,1.600372232E-2,1.788184163E-3
8.788213333E0,-1.408074144E-2,6.356982514E-3,6.726920838E-4
8.798219333E0,-2.151251771E-2,4.172580317E-3,-2.615317237E-3
8.808231333E0,-2.572856657E-2,-3.330880543E-3,-5.836943164E-3
8.818241333E0,-1.927333139E-2,-8.644150570E-3,-8.933400735E-3
8.828227333E0,-8.583402261E-3,-4.327168688E-3,-1.095527224E-2
8.838260333E0,-4.308391362E-3,7.422747556E-3,-1.416461822E-2
8.848270333E0,-5.385373719E-3,1.595045067E-2,-1.528900582E-2
8.858276333E0,-2.234708518E-3,2.664598450E-2,-1.316563040E-2
8.868287333E0,1.958314795E-3,3.308977932E-2,-7.803229149E-3
8.878297333E0,5.035587121E-3,3.954275697E-2,1.818751800E-3
8.888307333E0,3.886824939E-3,4.276092350E-2,8.198171854E-3
8.898316333E0,9.125407785E-3,3.428919613E-2,1.899078302E-2
8.908326333E0,9.078802541E-3,1.937548816E-2,2.654270828E-2
8.918336333E0,1.016820129E-2,-4.084491171E-3,2.987904474E-2
8.928314333E0,9.170833044E-3,-2.757051215E-2,2.891543135E-2
8.938324333E0,4.974419717E-3,-3.827906772E-2,2.464227192E-2
8.948365333E0,-2.417110140E-3,-3.301234916E-2,1.597607322E-2
8.958372333E0,-4.447984975E-3,-2.239317074E-2,4.146431573E-3
8.968382333E0,-1.181754284E-3,-1.919739507E-2,-2.237391891E-3
8.978384333E0,-4.338750150E-3,-4.300427623E-3,-9.829145856E-3
8.988371333E0,-1.283121761E-2,-9.516724094E-5,-1.529968064E-2
8.998381333E0,-1.710612141E-2,-3.315131646E-3,-1.427071076E-2
9.008410333E0,-1.499267388E-2,-4.363524262E-3,-1.210273150E-2
9.018399333E0,-1.082050707E-2,1.008593244E-3,-7.854443043E-3
9.028409333E0,-1.253480790E-3,3.204404376E-3,-4.539513029E-3
9.038432333E0,8.308544755E-3,-2.062144922E-3,9.494176484E-4
9.048443333E0,9.315279312E-3,3.294223687E-3,5.208909977E-3
9.058453333E0,1.825392013E-3,-4.203480203E-3,8.355992846E-3
9.068456333E0,7.260089042E-4,-2.445815131E-2,1.592131332E-2
9.078486333E0,-3.512513591E-3,-3.195382282E-2,1.483627222E-2
9.088496333E0,1.866614912E-3,-2.873924375E-2,1.061552018E-2
9.098481333E0,7.221853361E-3,-2.551707067E-2,8.530715480E-3
9.108484333E0,-2.695979201E-4,-8.489406668E-3,6.213386543E-3
9.118494333E0,-7.806601934E-3,7.485955022E-3,8.174294606E-3
9.128532333E0,-7.835721597E-3,1.922457293E-2,8.115009405E-3
9.138544333E0,-7.866493426E-3,2.669831179E-2,9.145904332E-3
9.148554333E0,-1.106876228E-2,2.668166347E-2,9.105461650E-3
9.158563333E0,-9.977025911E-3,1.281862892E-2,1.025723480E-2
9.168541333E0,-1.422481146E-2,4.259503912E-3,1.024595182E-2
9.178551333E0,-3.444806114E-2,-1.197147765E-3,5.742242560E-3
9.188592333E0,-3.335816041E-2,-5.463656038E-3,4.708869383E-3
9.198570333E0,-2.160756104E-2,9.931336390E-4,2.690103604E-3
9.208580333E0,-1.095851418E-2,2.558166347E-2,-5.004645791E-4
9.218589333E0,5.025241058E-3,3.740397096E-2,-3.553435090E-4
9.228628333E0,9.272450581E-3,4.169862345E-2,7.461083587E-4
9.238638333E0,5.020562094E-3,3.420641646E-2,7.296007825E-4
9.248617333E0,2.879913663E-3,1.713608578E-2,5.060433410E-3
9.258627333E0,-3.528224071E-3,-1.023456454E-3,9.342326783E-3
9.268637333E0,-1.401201705E-3,-7.407492492E-3,1.153762639E-2
9.278676333E0,1.243872382E-2,-6.256393623E-3,1.491345186E-2
9.288655333E0,1.886601374E-2,-8.983984590E-4,1.176448353E-2
9.298665333E0,2.530127391E-2,6.590142846E-3,7.535916753E-3
9.308673333E0,2.424426749E-2,1.191274077E-2,5.359314848E-3
9.318714333E0,1.572447829E-2,1.292801648E-2,3.110257443E-3
9.328724333E0,1.038483903E-2,8.635267615E-3,4.131845664E-3
9.338703333E0,1.139257848E-2,8.659504354E-3,9.486397728E-3
9.348742333E0,1.988782734E-2,7.652335335E-3,1.387252100E-2
9.358752333E0,3.156419098E-2,1.093388442E-2,1.934691519E-2
9.368761333E0,3.261986747E-2,2.053990215E-2,1.824436709E-2
9.378739333E0,2.838705853E-2,2.050686069E-2,1.498656627E-2
9.388749333E0,1.780099422E-2,3.361957381E-3,1.066319086E-2
9.398789333E0,-1.310382970E-3,-2.023045160E-2,6.263116375E-3
9.408799333E0,-2.248529904E-2,-3.319202363E-2,-6.761694327E-3
9.418809333E0,-2.982710116E-2,-4.286888614E-2,-1.642257720E-2
9.428787333E0,-2.016755007E-2,-4.390059412E-2,-2.056778781E-2
9.438827333E0,-1.376692113E-2,-2.787104249E-2,-2.377123758E-2
9.448837333E0,-5.245604552E-3,-1.502448786E-2,-2.479469031E-2
9.458847333E0,9.595959447E-3,-2.118166303E-3,-1.826107316E-2
9.468852333E0,2.010878734E-2,2.997772023E-2,-1.080768555E-2
9.478862333E0,3.373671696E-2,5.891882256E-2,5.247980356E-3
9.488874333E0,4.629847035E-2,7.719079405E-2,2.347823791E-2
9.498853333E0,5.356313661E-2,8.902440965E-2,3.953763470E-2
9.508863333E0,5.030556396E-2,7.729531825E-2,4.703283310E-2
9.518873333E0,2.899228223E-2,5.157983303E-2,4.902541265E-2
9.528913333E0,5.635675509E-3,1.302934997E-2,4.571376741E-2
9.538923333E0,-3.784190398E-3,-2.440031804E-2,3.723239899E-2
9.548901333E0,-2.594675124E-2,-5.125563219E-2,1.998922788E-2
9.558910333E0,-4.053702950E-2,-6.957168132E-2,-7.883422077E-3
9.568920333E0,-5.193642154E-2,-7.827089727E-2,-3.683144972E-2
9.578960333E0,-5.278703570E-2,-7.407882065E-2,-5.716202036E-2
9.588970333E0,-5.480240285E-2,-5.493351445E-2,-7.223977894E-2
9.598980333E0,-4.739535227E-2,-1.861944608E-2,-7.446218282E-2
9.608988333E0,-1.342060696E-2,1.467405818E-2,-6.457892805E-2
9.618967333E0,1.503647119E-2,5.439055339E-2,-4.091228172E-2
9.628977333E0,2.854855359E-2,7.696989179E-2,-1.307452656E-2
9.638986333E0,3.990400583E-2,7.928498089E-2,2.124642953E-2
9.649026333E0,4.388581589E-2,7.513241470E-2,4.802690446E-2
9.659036333E0,5.010535941E-2,6.349466741E-2,6.739447266E-2
9.669015333E0,5.115437880E-2,3.258336708E-2,7.610807568E-2
9.679024333E0,4.278364778E-2,-6.967131980E-3,6.978732347E-2
9.689034333E0,2.810270339E-2,-4.658138752E-2,5.483953282E-2
9.699073333E0,9.216367267E-3,-7.877421379E-2,3.232277185E-2
9.709059333E0,-3.237257479E-3,-9.281428903E-2,3.387786681E-3
9.719069333E0,-1.361825969E-2,-8.656438440E-2,-2.455303445E-2
9.729103333E0,-2.302214876E-2,-7.281661779E-2,-4.610839114E-2
9.739106333E0,-2.615860291E-2,-5.152769759E-2,-5.693917349E-2
9.749116333E0,-2.300621755E-2,-1.204207167E-2,-6.136827543E-2
9.759131333E0,-8.222744800E-3,2.967288345E-2,-5.604488403E-2
9.769135333E0,8.653555997E-3,5.968335271E-2,-4.422657564E-2
9.779145333E0,1.487176958E-2,7.257092744E-2,-3.032247908E-2
9.789129333E0,2.322530746E-2,6.627627462E-2,-1.202256791E-2
9.799165333E0,2.088370733E-2,5.779927224E-2,8.288556710E-3
9.809175333E0,5.780653562E-3,4.817274213E-2,2.416925319E-2
9.819157333E0,6.712493952E-3,3.542499244E-2,3.920146450E-2
9.829194333E0,1.522593759E-2,3.227990121E-2,4.253067821E-2
9.839204333E0,2.057755925E-2,3.656892478E-2,4.044089466E-2
9.849185333E0,2.273818292E-2,4.083743691E-2,3.724217415E-2
9.859223333E0,1.747197472E-2,4.611939192E-2,2.967502363E-2
9.869233333E0,1.862751879E-2,3.969984502E-2,2.331139892E-2
9.879214333E0,1.236935426E-2,2.362580411E-2,1.369605679E-2
9.889253333E0,2.968247980E-3,7.516710553E-3,-1.301007345E-3
9.899263333E0,-9.642619640E-3,-1.143356436E-3,-1.744429208E-2
9.909266333E0,-1.912767626E-2,-7.629832253E-3,-2.714831941E-2
9.919282333E0,-1.690973714E-2,-1.190934516E-2,-3.350901604E-2
9.929292333E0,-1.794544049E-2,-5.527077243E-3,-3.782733157E-2
9.939271333E0,-1.369735971E-2,7.297057658E-3,-3.890564665E-2
9.949311333E0,-1.054225489E-2,1.692563668E-2,-3.677645326E-2
9.959321333E0,-9.538509883E-3,1.375221834E-2,-3.033772670E-2
9.969299333E0,-3.197731916E-3,-3.254544456E-3,-2.055727132E-2
9.979311333E0,1.034356304E-3,-1.175037492E-2,-1.511936449E-2
9.989321333E0,-3.253599862E-3,-9.634760208E-3,-1.411615219E-2
9.999358333E0,9.435544722E-3,-4.198407289E-3,-4.364402033E-3
1.000933933E1,2.637302130E-2,1.086455118E-2,5.392086692E-3
1.001934933E1,3.371615335E-2,2.480620518E-2,1.396347117E-2
1.002935633E1,3.676605970E-2,2.165916376E-2,2.572931536E-2
1.003936833E1,3.242576867E-2,7.798211649E-3,3.535714000E-2
1.004937833E1,2.598118410E-2,-7.537284982E-4,4.065922648E-2
1.005938833E1,2.278092131E-2,-1.143415086E-2,4.280812666E-2
1.006939833E1,1.856359653E-2,-1.360550709E-2,3.849167749E-2
1.007940833E1,1.650417410E-2,-1.044140570E-2,3.097117320E-2
1.008943096E1,6.999723613E-3,-3.058666363E-3,2.013108693E-2
1.009946096E1,-4.599155858E-3,2.167407423E-3,6.070009433E-3
1.010947096E1,-1.620893925E-2,1.059444621E-2,-8.008525707E-3
1.011947596E1,-2.896355838E-2,2.117270604E-2,-1.570213400E-2
1.012947396E1,-2.998189442E-2,2.541717514E-2,-2.107799426E-2
1.013948396E1,-2.038492635E-2,1.587453857E-2,-1.770323701E-2
1.014951896E1,-1.400379837E-2,6.319021340E-3,-1.330179721E-2
1.015949996E1,-1.296800282E-2,-5.395147484E-3,-7.888956927E-3
1.016950996E1,-1.831296645E-2,-7.553636562E-3,-6.878021173E-3
1.017951696E1,-2.473147959E-2,2.013366902E-3,-8.075845428E-3
1.018953296E1,-2.157643251E-2,1.164175943E-2,-5.946648307E-3
1.019954296E1,-1.632472314E-2,1.702785678E-2,5.037380033E-4
1.020957696E1,-7.855604403E-3,2.135973983E-2,5.931441672E-3
1.021957196E1,8.048792370E-3,3.214102238E-2,1.355926692E-2
1.022958196E1,1.331524178E-2,2.685956843E-2,2.113088965E-2
1.023960396E1,1.499940059E-3,1.722395979E-2,2.957573533E-2
1.024958396E1,-3.871655790E-3,6.543351803E-3,3.490205854E-2
1.025959396E1,1.524462597E-3,-1.157340221E-2,3.399383277E-2
1.026960196E1,5.842847284E-3,-2.116255090E-2,3.196301311E-2
1.027964296E1,1.124773361E-2,-1.902270317E-2,2.561110631E-2
1.028965296E1,1.029276382E-2,-1.159931812E-2,1.381262764E-2
1.029966096E1,2.911577933E-3,-5.269062240E-3,4.073395859E-3
1.030966996E1,-2.350828610E-3,7.474958431E-3,-5.672175903E-3
1.031967996E1,8.513813373E-4,3.227166133E-3,-4.541677423E-3
1.032968896E1,-2.423737897E-4,4.296379164E-3,-2.424172126E-3
1.033969796E1,-1.310034539E-3,4.290791228E-3,-2.437754301E-3
1.034970796E1,-1.272467896E-3,-1.052108011E-3,-4.547548015E-3
1.035971796E1,-2.355631674E-3,-9.583421983E-3,-1.313987072E-3
1.036972796E1,7.218697574E-3,-1.485382114E-2,3.107659286E-3
1.037973796E1,1.894435659E-2,-2.225092240E-2,6.498706061E-3
1.038973596E1,2.852780558E-2,-2.219305187E-2,8.756932802E-3
1.039975496E1,3.278379887E-2,-1.906425343E-3,5.505479407E-3
1.040976496E1,2.419242263E-2,1.832449995E-2,5.295520648E-3
1.041974396E1,2.630136907E-2,2.580982260E-2,6.353347097E-3
1.042975396E1,2.301449701E-2,3.541583940E-2,1.160563342E-2
1.043976396E1,2.732961904E-3,2.997806668E-2,1.244152617E-2
1.044980396E1,-4.692167044E-3,1.179817785E-2,1.243558805E-2
1.045981296E1,-4.228540638E-4,7.555758115E-3,1.357941609E-2
1.046982296E1,3.759637708E-3,2.360013127E-2,1.782661118E-2
1.047980196E1,1.436536573E-2,4.180474579E-2,2.000830509E-2
1.048981096E1,2.928465791E-2,4.828954488E-2,2.123469114E-2
1.049982096E1,3.145502508E-2,4.402497783E-2,1.914640889E-2
1.050986096E1,2.718112804E-2,4.187254608E-2,2.017070726E-2
1.051986896E1,1.758815534E-2,4.501613975E-2,1.789610274E-2
1.052987896E1,1.017238479E-2,4.176103696E-2,1.354409568E-2
1.053988896E1,9.197305888E-3,3.426353261E-2,7.158836350E-3
1.054986696E1,1.766287256E-3,3.634372726E-2,2.780332929E-3
1.055987696E1,7.795123383E-4,2.778263018E-2,-2.530749422E-3
1.056988696E1,1.901076990E-3,2.030727826E-2,-5.682955962E-3
1.057992696E1,3.016674891E-3,1.070125215E-2,-7.757824846E-3
1.058993696E1,5.210401025E-3,6.429182831E-3,-1.198199019E-2
1.059994696E1,4.109262954E-3,1.496449951E-2,-1.097124442E-2
1.060995496E1,8.969583432E-4,2.348101884E-2,-1.212279499E-2
1.061996496E1,8.626264753E-4,2.775719389E-2,-1.000879239E-2
1.062997396E1,9.367500432E-3,2.781325020E-2,-6.696496624E-3
1.063998396E1,6.112585310E-3,4.380713031E-2,-5.748943891E-3
1.064999396E1,6.110801827E-3,3.954248503E-2,-4.659399390E-3
1.066000296E1,1.144763175E-2,2.570913360E-2,-1.316883601E-3
1.067001196E1,1.039328519E-2,1.077119634E-2,8.804906392E-4
1.068002196E1,6.125429180E-3,8.519036783E-5,3.016364528E-3
1.069002096E1,1.578195579E-2,-9.475930594E-3,1.051386702E-3
1.070004096E1,1.688956656E-2,-6.283867639E-3,-3.223785898E-3
1.071005096E1,1.583780721E-2,-3.095352091E-3,-5.389084108E-3
1.072002996E1,2.438211627E-2,1.471464057E-4,-6.364840548E-3
1.073006996E1,2.862080373E-2,1.297506038E-2,-6.374428049E-3
1.074007996E1,3.067260049E-2,2.687393874E-2,-2.143625636E-3
1.075005996E1,3.379635140E-2,3.437932581E-2,3.200450446E-3
1.076006896E1,3.478944674E-2,3.547441214E-2,9.617868811E-3
1.077007896E1,2.943781950E-2,3.118539602E-2,1.170765143E-2
1.078011796E1,1.664418913E-2,1.938403770E-2,1.267157588E-2
1.079012596E1,1.746202353E-3,4.362215288E-3,1.148780063E-2
1.080013596E1,-3.105565265E-4,-1.273421478E-2,8.341276087E-3
1.081014596E1,-1.267582644E-3,-1.810479909E-2,-1.903157827E-4
1.082015396E1,-4.366702866E-3,-2.135279030E-2,-8.760633878E-3
1.083016396E1,-9.622930549E-3,-2.993611619E-2,-1.412711293E-2
1.084016696E1,-1.706106029E-2,-2.998631075E-2,-1.742844656E-2
1.085018296E1,-1.601070911E-2,-1.824603230E-2,-1.854164712E-2
1.086019296E1,-1.280898973E-2,-1.822918281E-2,-1.850255020E-2
1.087017196E1,-8.590579033E-3,-2.245676704E-2,-1.308918837E-2
1.088021196E1,-3.353472333E-3,-1.066801790E-2,-6.670703646E-3
1.089022196E1,1.148934383E-2,1.609968580E-2,-3.410334932E-3
1.090022596E1,2.095736377E-2,3.858589754E-2,4.076930229E-3
1.091020996E1,1.231620740E-2,5.456672981E-2,9.229348041E-3
1.092021996E1,2.631312702E-3,5.667332187E-2,1.550627965E-2
1.093025596E1,-6.527574151E-4,6.201510504E-2,2.185081877E-2
1.094023896E1,4.697532393E-3,6.203934178E-2,2.085053548E-2
1.095024896E1,5.788858049E-3,5.350830033E-2,2.090790309E-2
1.096028496E1,1.567169209E-3,4.067728296E-2,1.985196769E-2
1.097029796E1,-5.837217905E-3,2.248949185E-2,1.771105267E-2
1.098030796E1,-4.634364508E-3,-2.070896793E-3,1.143798139E-2
1.099031396E1,-6.680841092E-3,-2.236833610E-2,8.307650685E-3
1.100029596E1,-1.089555956E-2,-2.560700662E-2,3.996525425E-3
1.101030596E1,-6.555323955E-3,-2.027500980E-2,-3.453926416E-3
1.102034396E1,-1.230245340E-3,-7.462579757E-3,-7.757510990E-3
1.103035496E1,8.984190645E-4,9.611476213E-3,-1.102014910E-2
1.104036496E1,-5.569462664E-3,2.452530712E-2,-9.039826691E-3
1.105037296E1,-4.552807193E-3,3.094510362E-2,-5.854787305E-3
1.106035496E1,-9.921739809E-3,2.879406884E-2,-2.707463456E-3
1.107036496E1,-1.208847575E-2,2.239524573E-2,1.569240121E-3
1.108038096E1,-1.214422286E-2,1.601497456E-2,8.009945042E-3
1.109041196E1,-1.429286040E-2,1.174273062E-2,1.014047395E-2
1.110042196E1,-7.919945754E-3,1.498527359E-2,1.234291308E-2
1.111043196E1,-2.601806773E-3,2.248313650E-2,1.237471681E-2
1.112040996E1,-4.728704691E-3,2.353546210E-2,1.127529889E-2
1.113041996E1,-2.626670292E-3,2.249070443E-2,1.451237127E-2
1.114046096E1,1.660146518E-3,2.037516795E-2,1.350977737E-2
1.115046896E1,5.917612463E-3,2.040134929E-2,1.463250257E-2
1.116047896E1,1.231692359E-2,1.830437593E-2,1.579284295E-2
1.117045996E1,8.090393618E-3,1.506963465E-2,1.254928764E-2
1.118046596E1,-1.433928497E-3,5.396744236E-3,7.134388667E-3
1.119047596E1,-8.791709319E-3,-7.474048063E-3,-3.741277033E-4
1.120050696E1,-1.512193959E-2,-1.819352247E-2,-4.674204160E-3
1.121049896E1,-2.574549988E-2,-2.466313168E-2,-7.981320843E-3
1.122050896E1,-3.103586845E-2,-3.430270776E-2,-1.013768278E-2
1.123052896E1,-3.525794297E-2,-3.007508069E-2,-1.555411238E-2
1.124055396E1,-2.783670463E-2,-1.935715228E-2,-1.337632071E-2
1.125056396E1,-1.403700281E-2,-6.463989150E-3,-8.990894072E-3
1.126055196E1,-2.443211270E-4,8.563540876E-3,-4.617558792E-3
1.127055196E1,-1.415846637E-3,2.138586342E-2,1.714106649E-3
1.128056196E1,-2.576717874E-3,2.034296840E-2,1.025140192E-2
1.129057796E1,-1.578299096E-3,9.707100689E-3,1.886379905E-2
1.130058096E1,-4.834898748E-3,7.575273514E-3,2.417437360E-2
1.131059096E1,-6.947584450E-3,3.291845322E-3,2.310032211E-2
1.132061796E1,-1.530715032E-3,-4.168733954E-3,1.786454767E-2
1.133063896E1,-8.915156126E-3,-6.367882714E-3,1.030411012E-2
1.134064896E1,-1.737921499E-2,1.027447986E-3,1.612618333E-3
1.135066096E1,-2.052360773E-2,-3.272758797E-3,-2.679598285E-3
1.136064496E1,-1.943579316E-2,3.124799347E-3,-5.902787205E-3
1.137065496E1,-1.943579316E-2,3.124799347E-3,-5.902787205E-3
1.138065896E1,-9.843068197E-3,-1.857579991E-5,-3.628444858E-3
1.139068496E1,-4.553352017E-3,2.437135845E-5,7.116504130E-4
1.140069496E1,-3.537622048E-3,6.443921942E-3,3.897856222E-3
1.141071696E1,1.727419905E-3,1.609108783E-2,8.189877495E-3
1.142072496E1,7.020432502E-3,1.933162473E-2,1.144633535E-2
1.143073496E1,1.441816241E-2,1.619548909E-2,1.903474703E-2
1.144071496E1,1.649356261E-2,1.622531377E-2,2.440288104E-2
1.145075396E1,1.005610358E-2,9.804303758E-3,2.862638608E-2
1.146076396E1,5.765483249E-3,3.390344791E-3,3.180859983E-2
1.147077396E1,-5.966806319E-3,3.325092606E-3,3.059099987E-2
1.148075196E1,-1.653984562E-2,5.370321218E-3,2.083119191E-2
1.149076196E1,-1.851537824E-2,8.508319966E-3,5.833332427E-3
1.150080296E1,-1.094587613E-2,-1.079057693E-3,-4.328192736E-4
1.151078096E1,-2.145251958E-3,-1.817505434E-2,-1.946484484E-2
1.152079096E1,-1.697799377E-2,-2.575308084E-2,-2.816326171E-2
1.153079996E1,-2.970118634E-2,-2.798034623E-2,-3.579234332E-2
1.154084096E1,-2.974168584E-2,-1.730537042E-2,-3.477621824E-2
1.155085096E1,-1.492625382E-2,2.007339383E-3,-2.720458247E-2
1.156082896E1,-1.199788763E-3,2.985149249E-2,-1.968914084E-2
1.157083796E1,9.283621795E-3,5.342540890E-2,-7.920599543E-3
1.158084796E1,1.978047006E-2,6.313396245E-2,6.053805817E-3
1.159088796E1,3.035721742E-2,6.002206355E-2,1.581935026E-2
1.160086796E1,2.396466583E-2,4.079186544E-2,1.903754473E-2
1.161087796E1,1.333865058E-2,2.046049759E-2,1.900292374E-2
1.162088596E1,1.019843295E-2,-4.099895712E-3,1.908558793E-2
1.163092496E1,1.136059593E-2,-2.225019597E-2,1.491843816E-2
1.164093496E1,9.330467321E-3,-3.082451038E-2,7.456527092E-3
1.165091496E1,1.964696916E-3,-3.089721501E-2,-2.252293052E-3
1.166095396E1,9.329015156E-4,-3.517832980E-2,-4.380139988E-3
1.167096396E1,7.313569542E-3,-2.980540134E-2,-3.257085104E-3
1.168097396E1,6.194319110E-3,-8.468054235E-3,-3.377903253E-3
1.169095296E1,8.488104795E-4,4.302253481E-3,-5.647660233E-3
1.170096296E1,2.969485940E-3,5.384293851E-3,-4.557628650E-3
1.171100196E1,8.488104795E-4,4.302253481E-3,-5.647660233E-3
1.172101196E1,8.204558399E-4,1.070907898E-2,-4.611362237E-3
1.173102196E1,5.081780255E-3,1.926475205E-2,-5.667838268E-3
1.174100096E1,1.362706348E-2,2.250715531E-2,-6.643354427E-3
1.175101096E1,2.425026894E-2,1.938057877E-2,-1.150050433E-3
1.176102096E1,3.705421463E-2,1.305237692E-2,1.181280706E-3
1.177105896E1,3.588269278E-2,1.627800055E-2,9.697270580E-3
1.178103896E1,1.876917109E-2,2.043997083E-4,1.596921869E-2
1.179104896E1,1.029179618E-2,-2.545142919E-2,1.598839462E-2
1.180105896E1,1.143269427E-2,-4.039682448E-2,1.287196204E-2
1.181109796E1,1.257506199E-2,-4.148035869E-2,6.483447272E-3
