"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.313040458E0,-1.025204380E-1,1.035042412E-1,8.549549307E-2
3.323050458E0,-1.032371057E-1,1.033926416E-1,8.784833956E-2
3.333063458E0,-1.192291948E-1,5.561473644E-2,-3.056365660E-2
3.343049458E0,-1.255370157E-1,6.109706299E-2,-8.820091752E-2
3.353059458E0,-1.271958982E-1,6.088301379E-2,-8.672020152E-2
3.363088458E0,2.472887085E-2,1.139782855E-1,-2.145513906E-1
3.373079458E0,1.175571104E-1,1.050513962E-1,-2.184126725E-1
3.383089458E0,1.868011812E-1,6.138080827E-2,-1.350231181E-1
3.393118458E0,1.584201486E-1,3.134817707E-2,-9.794202249E-2
3.403138458E0,8.368271917E-2,1.321938515E-2,-3.940173676E-2
3.413148458E0,8.438612094E-2,1.330470539E-2,-3.962613737E-2
3.423134458E0,-1.442024107E-2,3.766772897E-2,-5.353453465E-2
3.433135458E0,-8.659208355E-2,1.069142186E-1,-7.917137302E-2
3.443145458E0,-8.656102935E-2,1.069284712E-1,-8.037480310E-2
3.453172458E0,-1.077289185E-1,1.485298665E-1,4.980314312E-2
3.463163458E0,-7.665825801E-2,1.197749136E-1,8.183499902E-2
3.473173458E0,-7.817029316E-2,1.195911831E-1,8.226028346E-2
3.483183458E0,-3.839493302E-2,1.058709748E-1,8.754873371E-2
3.493220458E0,-1.049133242E-2,3.935374391E-2,-3.996730927E-3
3.503230458E0,-1.246276344E-2,3.912322657E-2,-4.335724682E-3
3.513209458E0,1.120945730E-2,6.305780342E-2,-6.554069564E-2
3.523217458E0,3.602758270E-2,6.333870275E-2,-8.852689066E-2
3.533227458E0,3.451788187E-2,6.316892793E-2,-8.943127220E-2
3.543267458E0,5.362854692E-2,3.967789436E-2,-5.764234069E-2
3.553275458E0,5.809900367E-2,8.555584730E-2,2.178042834E-2
3.563285458E0,5.817770810E-2,8.555433067E-2,2.298352266E-2
3.573294458E0,-9.094079487E-2,8.396949769E-2,2.590612321E-2
3.583273458E0,-6.553726497E-2,9.345133346E-2,-4.092832600E-2
3.593283458E0,-6.492158514E-2,9.351397175E-2,-3.976212624E-2
3.603322458E0,-6.455570476E-2,1.173291603E-1,-1.807803649E-2
3.613301458E0,1.573956593E-2,1.302585601E-1,6.892166537E-2
3.623311458E0,1.489374563E-2,1.301737846E-1,6.721934903E-2
3.633320458E0,5.833221164E-2,1.209360701E-1,1.422548631E-1
3.643359458E0,3.962527399E-2,1.332648969E-1,1.327972293E-1
3.653369458E0,3.833720090E-2,1.331134723E-1,1.328599042E-1
3.663347458E0,-6.927447631E-3,1.737788472E-1,1.024037038E-1
3.673387458E0,-9.557381792E-2,1.417163893E-1,2.251502136E-2
3.683397458E0,-9.739215581E-2,1.414867308E-1,2.426932766E-2
3.693375458E0,-1.668543917E-1,1.214086622E-1,6.518179080E-3
3.703384458E0,-1.529172426E-1,1.238109085E-1,-2.135508452E-2
3.713394458E0,-1.557078262E-1,1.234609435E-1,-1.874116328E-2
3.723403458E0,-9.041114677E-2,7.821823119E-2,-8.275813705E-4
3.733442458E0,-7.833710668E-3,2.312469865E-2,-3.147942422E-2
3.743452458E0,-1.186942636E-2,2.265239895E-2,-3.093621331E-2
3.753431458E0,1.410918062E-1,4.991089634E-2,3.460075872E-3
3.763439458E0,2.004676408E-1,1.628371444E-2,-1.468780715E-2
3.773449458E0,1.980714335E-1,1.600524993E-2,-1.402782666E-2
3.783458458E0,1.784991399E-1,-1.950111288E-2,4.133415931E-2
3.793478458E0,5.720777837E-2,2.632921723E-2,-2.648738441E-2
