"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.887262000E0,-2.026785278E-1,9.932595062E0,-4.161346436E-2
2.897320000E0,-1.963916016E-1,9.959988098E0,-5.882766724E-2
2.907378000E0,-1.811233521E-1,9.959089966E0,-9.235794067E-2
2.917438000E0,-1.513352966E-1,9.937235413E0,-1.151106262E-1
2.927498000E0,-1.562750244E-1,9.972112885E0,-1.203497314E-1
2.937551000E0,-1.543290710E-1,9.980645142E0,-8.083190918E-2
2.947616000E0,-1.212478638E-1,9.969268799E0,-6.541397095E-2
2.957675000E0,-1.213975525E-1,9.920320587E0,-8.652008057E-2
2.967722000E0,-1.050814819E-1,9.951006775E0,-5.837860107E-2
2.977762000E0,-1.372645569E-1,9.949509888E0,-6.945556641E-2
2.987853000E0,-1.404080200E-1,9.926008759E0,-9.984237671E-2
2.997907000E0,-1.371148682E-1,9.908345490E0,-8.008346558E-2
3.007975000E0,-1.353186035E-1,9.935738525E0,-5.942642212E-2
3.018004000E0,-1.447489929E-1,9.954449615E0,-4.984634399E-2
3.028088000E0,-1.607656860E-1,9.938432922E0,-1.094224548E-1
3.038150000E0,-1.167572021E-1,9.883497162E0,-1.227447510E-1
3.048214000E0,-9.011260986E-2,9.876162415E0,-1.260379028E-1
3.058268000E0,-6.182144165E-2,9.861492920E0,-1.094224548E-1
3.068304000E0,-5.119354248E-2,9.832453308E0,-1.145118713E-1
3.078393000E0,-1.022373962E-1,9.810748444E0,-1.428030396E-1
3.088448000E0,-1.775308228E-1,9.859996033E0,-1.131646729E-1
3.098511000E0,-1.930984497E-1,9.904154205E0,-9.370513916E-2
3.108540000E0,-1.675016785E-1,9.931696930E0,-9.924362183E-2
3.118621000E0,-1.770817566E-1,9.914782104E0,-1.487905884E-1
3.128688000E0,-1.471440125E-1,9.872719574E0,-1.838177490E-1
3.138717000E0,-1.260379028E-1,9.896071014E0,-1.691482544E-1
3.148802000E0,-1.324745178E-1,9.901908875E0,-1.908531189E-1
3.158840000E0,-1.658551025E-1,9.945318604E0,-1.742376709E-1
3.168932000E0,-1.366658020E-1,9.974956970E0,-1.428030396E-1
3.178976000E0,-1.184037781E-1,9.973011017E0,-7.604187012E-2
3.189050000E0,-1.344204712E-1,9.999954987E0,-3.263214111E-2
3.199114000E0,-1.493893433E-1,1.002794678E1,-2.080673218E-2
3.209159000E0,-1.442999268E-1,1.002121078E1,-2.724334717E-2
3.219205000E0,-1.472937012E-1,9.946815491E0,-5.927673340E-2
3.229297000E0,-1.438508606E-1,9.943672028E0,-7.140151978E-2
3.239348000E0,-1.583706665E-1,9.926906891E0,-6.361770630E-2
3.249385000E0,-1.447489929E-1,9.917925568E0,-7.289840698E-2
3.259474000E0,-1.440005493E-1,9.925260315E0,-1.056802368E-1
3.269529000E0,-1.556762695E-1,9.909243622E0,-1.272354126E-1
3.279562000E0,-1.306782532E-1,9.918524323E0,-1.053808594E-1
3.289647000E0,-1.002914429E-1,9.915530548E0,-6.227050781E-2
3.299703000E0,-9.400451660E-2,9.894424438E0,-8.098159790E-2
3.309768000E0,-6.481521606E-2,9.846973114E0,-1.369651794E-1
