"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.318257812E0,2.877830528E-2,9.731558800E0,9.115875363E-1
8.323221875E0,2.877830528E-2,9.769846916E0,9.379045963E-1
8.328184375E0,-4.721365869E-3,9.793779373E0,8.828666210E-1
8.333146875E0,-7.115567569E-3,9.748308182E0,9.187605381E-1
8.338109375E0,1.920149848E-2,9.733952522E0,9.857599139E-1
8.343073437E0,-4.721365869E-3,9.743529320E0,1.014471173E0
8.348035937E0,-1.190397050E-2,9.846412659E0,1.026442170E0
8.353000000E0,-4.540364072E-2,9.777029037E0,9.929425120E-1
8.357962500E0,-6.215347722E-2,9.832057953E0,9.953366518E-1
8.362926562E0,-1.243644133E-1,9.721991539E0,9.163663387E-1
8.367889062E0,-8.129751682E-2,9.793779373E0,9.833656549E-1
8.372851562E0,-7.172070444E-2,9.788990021E0,9.402987957E-1
8.377815625E0,-1.908657700E-2,9.757884979E0,9.546543956E-1
8.382778125E0,-7.411490381E-2,9.760279655E0,9.857599139E-1
8.387742187E0,2.451662440E-3,9.779414177E0,9.474717975E-1
8.392704687E0,-7.890331000E-2,9.767452240E0,9.594427943E-1
8.397668750E0,-6.933607906E-2,9.774634361E0,1.004903913E0
8.402631250E0,-7.411490381E-2,9.784202576E0,1.160440803E0
8.407593750E0,-6.454767287E-2,9.745914459E0,1.136508465E0
8.412557812E0,-7.650911063E-2,9.743529320E0,1.074297428E0
8.417520312E0,-4.779784381E-2,9.736346245E0,1.012086511E0
8.422484375E0,-5.258624628E-2,9.731558800E0,9.642215967E-1
8.427446875E0,1.920149848E-2,9.695664406E0,9.785868526E-1
8.432409375E0,-1.908657700E-2,9.674136162E0,9.522601962E-1
8.437373437E0,-4.721365869E-3,9.688490868E0,1.002509713E0
8.442335937E0,1.340465695E-1,9.678915024E0,1.036009431E0
8.447300000E0,2.082285136E-1,9.690885544E0,1.083864689E0
8.452262500E0,2.489012182E-1,9.664558411E0,9.881540537E-1
8.457225000E0,2.943718731E-1,9.707635880E0,1.002509713E0
8.462189062E0,3.015449345E-1,9.693280220E0,1.004903913E0
8.467151562E0,3.111217320E-1,9.683703423E0,9.355103970E-1
8.472115625E0,3.470060229E-1,9.669347763E0,9.307219982E-1
8.477078125E0,3.182947338E-1,9.676529884E0,9.809715152E-1
8.482042187E0,2.106227130E-1,9.686098099E0,8.780878186E-1
8.487004687E0,8.141243458E-2,9.779414177E0,8.900492787E-1
8.491968750E0,5.988377333E-2,9.714808464E0,9.020106792E-1
8.496931250E0,7.240065839E-3,9.772240639E0,8.828666210E-1
8.501893750E0,1.920149848E-2,9.781807899E0,8.996165395E-1
8.506857812E0,5.270116776E-2,9.781807899E0,8.685110211E-1
8.511820312E0,-2.147120051E-2,9.829663277E0,8.996165395E-1
8.516784375E0,9.634267539E-3,9.855990410E0,9.761926532E-1
8.521746875E0,2.451662440E-3,9.889489174E0,1.000115514E0
8.526709375E0,-8.369170874E-2,9.932557106E0,9.929425120E-1
8.531673437E0,-1.506910622E-1,9.918201447E0,1.014471173E0
8.536635937E0,-1.674408913E-1,9.966055870E0,9.498660564E-1
8.541600000E0,-2.152961940E-1,9.997160912E0,1.019259572E0
8.546562500E0,-2.679399252E-1,1.001870060E1,1.071903229E0
8.551526562E0,-2.392190546E-1,1.008809376E1,1.131719947E0
8.556489062E0,-2.583630979E-1,1.003305531E1,1.095826149E0
8.561451562E0,-2.655456960E-1,1.004741096E1,1.205901980E0
8.566415625E0,-1.961521655E-1,1.010962200E1,1.263324499E0
8.571378125E0,-1.746139228E-1,1.011680508E1,1.359044671E0
8.576342187E0,-2.009405643E-1,1.013355446E1,1.464322567E0
8.581304687E0,-1.961521655E-1,1.013355446E1,1.500216365E0
8.586268750E0,-1.171913818E-1,1.011919880E1,1.555254221E0
8.591231250E0,-5.736507475E-2,1.018859291E1,1.560042739E0
8.596193750E0,-1.429817267E-2,1.009048748E1,1.634215117E0
8.601157812E0,2.398990095E-2,1.008809376E1,1.581571341E0
8.606120312E0,1.364407688E-1,1.002588272E1,1.514572024E0
8.611084375E0,2.201899439E-1,9.949306488E0,1.473899245E0
8.616046875E0,1.866902709E-1,1.000434399E1,1.385361671E0
8.621010937E0,1.436233670E-1,1.000195026E1,1.342294812E0
8.625973437E0,1.699404269E-1,9.966055870E0,1.385361671E0
8.630935937E0,1.938728839E-1,9.903844833E0,1.349467874E0
8.635900000E0,2.752278447E-1,9.875133514E0,1.337506413E0
8.640862500E0,3.039391041E-1,9.903844833E0,1.459543705E0
8.645826562E0,2.991507351E-1,9.911018372E0,1.404505730E0
8.650789062E0,3.015449345E-1,9.896661758E0,1.308795214E0
8.655753125E0,2.584780157E-1,9.908634186E0,1.265718579E0
8.660715625E0,7.184520364E-2,1.000195026E1,1.181969523E0
8.665678125E0,5.270116776E-2,9.939739227E0,1.055153489E0
8.670642187E0,-4.721365869E-3,9.930162430E0,1.079076290E0
8.675604687E0,-1.291528195E-1,9.958883286E0,1.071903229E0
8.680568750E0,-1.339412183E-1,9.949306488E0,1.081470490E0
8.685531250E0,-1.961521655E-1,9.882307053E0,1.069509029E0
8.690495312E0,-2.320460379E-1,9.848807335E0,1.019259572E0
8.695457812E0,-2.727187276E-1,9.844018936E0,1.091047287E0
8.700420312E0,-2.152961940E-1,9.827268600E0,1.088653088E0
8.705384375E0,-1.722197086E-1,9.853595734E0,1.076691628E0
8.710346875E0,-1.889695525E-1,9.774634361E0,1.134114146E0
8.715310937E0,-1.267586201E-1,9.796163559E0,1.174796462E0
8.720273437E0,-1.411142498E-1,9.762663841E0,1.150864005E0
8.725237500E0,-8.369170874E-2,9.779414177E0,1.208296180E0
8.730200000E0,-1.650466919E-1,9.741134644E0,1.222651720E0
8.735162500E0,-1.889695525E-1,9.700452805E0,1.136508465E0
8.740126562E0,-9.086474776E-2,9.721991539E0,1.232218981E0
8.745089062E0,-4.721365869E-3,9.729164124E0,1.315968156E0
8.750053125E0,1.507963985E-1,9.676529884E0,1.304006696E0
8.755015625E0,2.991507351E-1,9.690885544E0,1.354256272E0
8.759978125E0,4.738316536E-1,9.654992104E0,1.292045236E0
8.764942187E0,4.881873131E-1,9.700452805E0,1.368611932E0
8.769904687E0,5.767248273E-1,9.650202751E0,1.244190097E0
8.774867187E0,6.508972645E-1,9.700452805E0,1.244190097E0
8.779831250E0,5.982535481E-1,9.666953087E0,1.193940520E0
8.784795312E0,6.341474056E-1,9.654992104E0,1.330323815E0
8.789757812E0,7.131082416E-1,9.712413788E0,1.210690260E0
8.794721875E0,5.551866293E-1,9.590386391E0,1.256151438E0
8.799684375E0,5.503982306E-1,9.647809982E0,1.447572589E0
8.804646875E0,5.336483717E-1,9.674136162E0,1.430822849E0
8.809610937E0,5.025429130E-1,9.686098099E0,1.461928368E0
8.814573437E0,4.331493974E-1,9.602347374E0,1.560042739E0
8.819537500E0,4.068323374E-1,9.681308746E0,1.507398963E0
8.824500000E0,3.757268786E-1,9.688490868E0,1.567215681E0
